model,persona,construct,n_domains,mean_adjusted_delta,mean_abs_adjusted_delta,sign_match_rate,coherence_score
GPT-5.5,INTJ,Neuroticism,3,0.31817824603385547,0.31817824603385547,1.0,1.0
GPT-5.5,INTJ,Agreeableness_vs_Antagonism,4,-0.9198353282279037,0.9198353282279037,1.0,1.0
GPT-5.5,INTJ,Conscientiousness_vs_Disinhibition,4,-0.023574475629058927,0.46265066887353024,0.3333333333333333,0.05095523948221768
GPT-5.5,ISTP,Extraversion,4,-0.6252789945925782,0.6775615756363181,0.5,0.9228371517457438
GPT-5.5,ISTP,Neuroticism,3,0.27226986667902014,0.27226986667902014,,1.0
GPT-5.5,ISTP,Agreeableness_vs_Antagonism,4,-0.8687355450437263,0.8687355450437263,1.0,1.0
GPT-5.5,ISTP,Conscientiousness_vs_Disinhibition,4,-0.9010230431012847,0.9010230431012847,1.0,1.0
GPT-5.5,ISFP,Extraversion,4,-0.6848565609681947,0.6848565609681947,1.0,1.0
GPT-5.5,ISFP,Neuroticism,3,2.475280429092408,2.475280429092408,1.0,1.0
GPT-5.5,ISFP,Agreeableness_vs_Antagonism,4,0.3217312289394962,0.3217312289394962,1.0,1.0
GPT-5.5,ISFP,Conscientiousness_vs_Disinhibition,4,-0.4686800826155171,0.4965280447639755,0.3333333333333333,0.9439146238724624
GPT-5.5,INFP,Extraversion,4,-0.7771474651819992,0.7771474651819992,1.0,1.0
GPT-5.5,INFP,Neuroticism,3,2.9045871554015754,2.9045871554015754,1.0,1.0
GPT-5.5,INFP,Agreeableness_vs_Antagonism,4,0.2063684856728529,0.24455695066974106,0.5,0.8438463315301175
GPT-5.5,INFP,Conscientiousness_vs_Disinhibition,4,-0.7178475211145063,0.7456954832629648,0.5,0.9626550478398995
GPT-5.5,INTP,Extraversion,4,-0.8753336839759966,0.8753336839759966,1.0,1.0
GPT-5.5,INTP,Neuroticism,3,1.0272371847334514,1.0272371847334514,1.0,1.0
GPT-5.5,INTP,Agreeableness_vs_Antagonism,4,-0.5381529921551546,0.5381529921551546,1.0,1.0
GPT-5.5,INTP,Conscientiousness_vs_Disinhibition,4,-0.5072460788357296,0.5072460788357296,1.0,1.0
GPT-5.5,ESTP,Extraversion,4,1.4953245383059666,1.4953245383059666,1.0,1.0
GPT-5.5,ESTP,Neuroticism,3,0.26705445035445075,0.26705445035445075,,1.0
GPT-5.5,ESTP,Agreeableness_vs_Antagonism,4,-1.8493397199768093,1.8493397199768093,1.0,1.0
GPT-5.5,ESTP,Conscientiousness_vs_Disinhibition,4,-1.7698897711471124,1.7698897711471124,1.0,1.0
GPT-5.5,ESFP,Extraversion,4,1.5030177173314727,1.5030177173314727,1.0,1.0
GPT-5.5,ESFP,Neuroticism,3,0.8013222788292497,0.8013222788292497,1.0,1.0
GPT-5.5,ESFP,Agreeableness_vs_Antagonism,4,-0.2844104004906966,0.3532203999242453,0.5,0.8051924536399758
GPT-5.5,ESFP,Conscientiousness_vs_Disinhibition,4,-1.2597189395425998,1.2597189395425998,1.0,1.0
GPT-5.5,ENFP,Extraversion,4,1.3968366778297572,1.3968366778297572,1.0,1.0
GPT-5.5,ENFP,Neuroticism,3,1.7461887906868714,1.7461887906868714,1.0,1.0
GPT-5.5,ENFP,Agreeableness_vs_Antagonism,4,0.013767460106341625,0.5766357380376229,0.3333333333333333,0.023875488801985006
GPT-5.5,ENFP,Conscientiousness_vs_Disinhibition,4,-1.2771180558963058,1.2771180558963058,1.0,1.0
GPT-5.5,ENTP,Extraversion,4,1.3610615865462172,1.3610615865462172,1.0,1.0
GPT-5.5,ENTP,Neuroticism,3,0.5984951857014086,0.5984951857014086,1.0,1.0
GPT-5.5,ENTP,Agreeableness_vs_Antagonism,4,-1.6633634676393656,1.6633634676393656,1.0,1.0
GPT-5.5,ENTP,Conscientiousness_vs_Disinhibition,4,-1.5693140623306612,1.5693140623306612,1.0,1.0
GPT-5.5,ESTJ,Extraversion,4,1.2215531684801861,1.2215531684801861,1.0,1.0
GPT-5.5,ESTJ,Neuroticism,3,0.14844762876020212,0.14844762876020212,1.0,1.0
GPT-5.5,ESTJ,Agreeableness_vs_Antagonism,4,-1.1341294099159815,1.1341294099159815,1.0,1.0
GPT-5.5,ESTJ,Conscientiousness_vs_Disinhibition,4,0.27234648123861294,0.655964878826325,0.3333333333333333,0.41518454726708026
GPT-5.5,ESFJ,Extraversion,4,1.3624843599376169,1.3624843599376169,1.0,1.0
GPT-5.5,ESFJ,Neuroticism,3,1.4019409902685238,1.4019409902685238,1.0,1.0
GPT-5.5,ESFJ,Agreeableness_vs_Antagonism,4,0.20781260718559008,0.24600107218247824,0.5,0.8447630140060496
GPT-5.5,ESFJ,Conscientiousness_vs_Disinhibition,4,0.4628194217617869,0.5127003313995466,0.5,0.9027094257934318
GPT-5.5,ENFJ,Extraversion,4,1.4433435989444385,1.4433435989444385,1.0,1.0
GPT-5.5,ENFJ,Neuroticism,3,1.8128495323045726,1.8128495323045726,1.0,1.0
GPT-5.5,ENFJ,Agreeableness_vs_Antagonism,4,0.3172217290104736,0.3172217290104736,1.0,1.0
GPT-5.5,ENFJ,Conscientiousness_vs_Disinhibition,4,-0.2008667600134801,0.49746597491515754,0.3333333333333333,0.4037798968014602
GPT-5.5,ENTJ,Extraversion,4,1.180936183264846,1.180936183264846,1.0,1.0
GPT-5.5,ENTJ,Neuroticism,3,-0.04191183962033377,0.04191183962033377,,1.0
GPT-5.5,ENTJ,Agreeableness_vs_Antagonism,4,-1.4085925276669198,1.4085925276669198,1.0,1.0
GPT-5.5,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.23276084020258023,0.833304306451293,0.3333333333333333,0.2793227376848858
Gemini 3-Pro-Preview,ISTJ,Extraversion,4,-0.40960127263285684,0.8801445020265168,0.5,0.46537957311527517
Gemini 3-Pro-Preview,ISTJ,Neuroticism,3,0.64823633859559,0.64823633859559,1.0,1.0
Gemini 3-Pro-Preview,ISTJ,Agreeableness_vs_Antagonism,4,-0.6951798738007308,0.6951798738007308,1.0,1.0
Gemini 3-Pro-Preview,ISTJ,Conscientiousness_vs_Disinhibition,4,0.13975348429743323,0.2889194489720722,0.3333333333333333,0.4837108917196578
Gemini 3-Pro-Preview,ISFJ,Extraversion,4,-0.5832581472064889,0.5832581472064889,1.0,1.0
Gemini 3-Pro-Preview,ISFJ,Neuroticism,3,1.9540723723733837,1.9540723723733837,1.0,1.0
Gemini 3-Pro-Preview,ISFJ,Agreeableness_vs_Antagonism,4,0.2471707055521058,0.2471707055521058,1.0,1.0
Gemini 3-Pro-Preview,ISFJ,Conscientiousness_vs_Disinhibition,4,0.20927952013324738,0.21939341313625807,0.0,0.9539006533585889
Gemini 3-Pro-Preview,INFJ,Extraversion,4,-0.6340214028474114,0.6340214028474114,1.0,1.0
Gemini 3-Pro-Preview,INFJ,Neuroticism,3,2.452886539121574,2.452886539121574,1.0,1.0
Gemini 3-Pro-Preview,INFJ,Agreeableness_vs_Antagonism,4,-0.06212317907346951,0.36085529755061385,0.5,0.17215537500805586
Gemini 3-Pro-Preview,INFJ,Conscientiousness_vs_Disinhibition,4,0.16390143635959922,0.21953478096629478,0.3333333333333333,0.7465852820139832
Gemini 3-Pro-Preview,INTJ,Extraversion,4,-0.36531351229683495,0.835856741690495,0.5,0.43705277959234906
Gemini 3-Pro-Preview,INTJ,Neuroticism,3,0.5197244721735301,0.5197244721735301,1.0,1.0
Gemini 3-Pro-Preview,INTJ,Agreeableness_vs_Antagonism,4,-1.6727982366090217,1.6727982366090217,1.0,1.0
Gemini 3-Pro-Preview,INTJ,Conscientiousness_vs_Disinhibition,4,-0.2761668647383059,0.2761668647383059,1.0,1.0
Gemini 3-Pro-Preview,ISTP,Extraversion,4,-0.5824617598192292,0.5824617598192292,1.0,1.0
Gemini 3-Pro-Preview,ISTP,Neuroticism,3,0.6440724979136754,0.6440724979136754,,1.0
Gemini 3-Pro-Preview,ISTP,Agreeableness_vs_Antagonism,4,-1.2404662040023346,1.2404662040023346,1.0,1.0
Gemini 3-Pro-Preview,ISTP,Conscientiousness_vs_Disinhibition,4,-1.4591673040831938,1.4591673040831938,1.0,1.0
Gemini 3-Pro-Preview,ISFP,Extraversion,4,-0.6955395909591913,0.6955395909591913,1.0,1.0
Gemini 3-Pro-Preview,ISFP,Neuroticism,3,2.821745534167109,2.821745534167109,1.0,1.0
Gemini 3-Pro-Preview,ISFP,Agreeableness_vs_Antagonism,4,0.10347255420972298,0.25493430659069005,0.5,0.40587928550492586
Gemini 3-Pro-Preview,ISFP,Conscientiousness_vs_Disinhibition,4,-0.8192707733482849,0.8192707733482849,1.0,1.0
Gemini 3-Pro-Preview,INFP,Extraversion,4,-0.6916814501265802,0.6916814501265802,1.0,1.0
Gemini 3-Pro-Preview,INFP,Neuroticism,3,3.447666355156423,3.447666355156423,1.0,1.0
Gemini 3-Pro-Preview,INFP,Agreeableness_vs_Antagonism,4,0.11659397755182668,0.4534392683658578,0.3333333333333333,0.2571325107594183
Gemini 3-Pro-Preview,INFP,Conscientiousness_vs_Disinhibition,4,-1.068219015068309,1.068219015068309,1.0,1.0
Gemini 3-Pro-Preview,INTP,Extraversion,4,-0.8341554292565996,0.8341554292565996,1.0,1.0
Gemini 3-Pro-Preview,INTP,Neuroticism,3,1.1103398858338185,1.1103398858338185,1.0,1.0
Gemini 3-Pro-Preview,INTP,Agreeableness_vs_Antagonism,4,-0.9791380821761784,0.9791380821761784,1.0,1.0
Gemini 3-Pro-Preview,INTP,Conscientiousness_vs_Disinhibition,4,-0.9846968800390264,0.9846968800390264,1.0,1.0
Gemini 3-Pro-Preview,ESTP,Extraversion,4,1.744426550471476,1.744426550471476,1.0,1.0
Gemini 3-Pro-Preview,ESTP,Neuroticism,3,0.45034805780949366,0.45034805780949366,,1.0
Gemini 3-Pro-Preview,ESTP,Agreeableness_vs_Antagonism,4,-2.435872618321097,2.435872618321097,1.0,1.0
Gemini 3-Pro-Preview,ESTP,Conscientiousness_vs_Disinhibition,4,-2.6045187409581434,2.6045187409581434,1.0,1.0
Gemini 3-Pro-Preview,ESFP,Extraversion,4,1.7121114063269174,1.7121114063269174,1.0,1.0
Gemini 3-Pro-Preview,ESFP,Neuroticism,3,0.8761402424140563,0.8761402424140563,1.0,1.0
Gemini 3-Pro-Preview,ESFP,Agreeableness_vs_Antagonism,4,-0.07756137216153428,0.8120025966485428,0.3333333333333333,0.09551862577984463
Gemini 3-Pro-Preview,ESFP,Conscientiousness_vs_Disinhibition,4,-1.7757344495308198,1.7757344495308198,1.0,1.0
Gemini 3-Pro-Preview,ENFP,Extraversion,4,1.6328680447343316,1.6328680447343316,1.0,1.0
Gemini 3-Pro-Preview,ENFP,Neuroticism,3,1.5574190633443041,1.5574190633443041,1.0,1.0
Gemini 3-Pro-Preview,ENFP,Agreeableness_vs_Antagonism,4,-0.04213688331496973,0.7777101467460986,0.3333333333333333,0.05418070407242132
Gemini 3-Pro-Preview,ENFP,Conscientiousness_vs_Disinhibition,4,-1.8411027023758322,1.8411027023758322,1.0,1.0
Gemini 3-Pro-Preview,ENTP,Extraversion,4,1.580699739660874,1.580699739660874,1.0,1.0
Gemini 3-Pro-Preview,ENTP,Neuroticism,3,0.7433751251806376,0.7433751251806376,1.0,1.0
Gemini 3-Pro-Preview,ENTP,Agreeableness_vs_Antagonism,4,-2.706439613138757,2.706439613138757,1.0,1.0
Gemini 3-Pro-Preview,ENTP,Conscientiousness_vs_Disinhibition,4,-2.812456345396992,2.812456345396992,1.0,1.0
Gemini 3-Pro-Preview,ESTJ,Extraversion,4,1.196833310052027,1.196833310052027,1.0,1.0
Gemini 3-Pro-Preview,ESTJ,Neuroticism,3,0.18560700353603407,0.18560700353603407,1.0,1.0
Gemini 3-Pro-Preview,ESTJ,Agreeableness_vs_Antagonism,4,-1.4616557124102918,1.4616557124102918,1.0,1.0
Gemini 3-Pro-Preview,ESTJ,Conscientiousness_vs_Disinhibition,4,-0.023355068554891473,0.47728245321514773,0.3333333333333333,0.04893343217954747
Gemini 3-Pro-Preview,ESFJ,Extraversion,4,1.5599892559325585,1.5599892559325585,1.0,1.0
Gemini 3-Pro-Preview,ESFJ,Neuroticism,3,1.493819269736079,1.493819269736079,1.0,1.0
Gemini 3-Pro-Preview,ESFJ,Agreeableness_vs_Antagonism,4,0.19920136104329156,0.4283321510246203,0.3333333333333333,0.46506282698316886
Gemini 3-Pro-Preview,ESFJ,Conscientiousness_vs_Disinhibition,4,0.22696369233012811,0.22696369233012811,1.0,1.0
Gemini 3-Pro-Preview,ENFJ,Extraversion,4,1.644322812581031,1.644322812581031,1.0,1.0
Gemini 3-Pro-Preview,ENFJ,Neuroticism,3,1.3281705979338996,1.3281705979338996,1.0,1.0
Gemini 3-Pro-Preview,ENFJ,Agreeableness_vs_Antagonism,4,0.3161427551028414,0.4620457209324318,0.3333333333333333,0.6842239648164022
Gemini 3-Pro-Preview,ENFJ,Conscientiousness_vs_Disinhibition,4,-0.17755989683344303,0.17755989683344303,1.0,1.0
Gemini 3-Pro-Preview,ENTJ,Extraversion,4,1.3106899586562868,1.3106899586562868,1.0,1.0
Gemini 3-Pro-Preview,ENTJ,Neuroticism,3,0.1413817678347092,0.1413817678347092,,1.0
Gemini 3-Pro-Preview,ENTJ,Agreeableness_vs_Antagonism,4,-2.0624118292909253,2.0624118292909253,1.0,1.0
Gemini 3-Pro-Preview,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.3752495881534742,0.3752495881534742,1.0,1.0
Gemini-3-Flash-Preview,ISTJ,Extraversion,4,-0.12998243137492005,1.0972101806841101,0.5,0.11846630086304527
Gemini-3-Flash-Preview,ISTJ,Neuroticism,3,0.03564484765311001,0.15076102484119316,0.0,0.23643277624742304
Gemini-3-Flash-Preview,ISTJ,Agreeableness_vs_Antagonism,4,-0.04964714749973259,0.209360757414652,0.3333333333333333,0.23713683554078538
Gemini-3-Flash-Preview,ISTJ,Conscientiousness_vs_Disinhibition,4,0.5345889411171627,0.5345889411171627,1.0,1.0
Gemini-3-Flash-Preview,ISFJ,Extraversion,4,-0.28795130621532794,0.8892009882183379,0.5,0.3238315184425135
Gemini-3-Flash-Preview,ISFJ,Neuroticism,3,1.4195974575522137,1.4195974575522137,1.0,1.0
Gemini-3-Flash-Preview,ISFJ,Agreeableness_vs_Antagonism,4,0.7470219579685311,0.7470219579685311,1.0,1.0
Gemini-3-Flash-Preview,ISFJ,Conscientiousness_vs_Disinhibition,4,0.5712902463683556,0.5712902463683556,1.0,1.0
Gemini-3-Flash-Preview,INFJ,Extraversion,4,-0.5108521110270646,0.5892759825926747,0.5,0.8669148686145944
Gemini-3-Flash-Preview,INFJ,Neuroticism,3,2.380788252675574,2.380788252675574,1.0,1.0
Gemini-3-Flash-Preview,INFJ,Agreeableness_vs_Antagonism,4,0.510100676263118,0.510100676263118,1.0,1.0
Gemini-3-Flash-Preview,INFJ,Conscientiousness_vs_Disinhibition,4,0.4513158699845906,0.4513158699845906,1.0,1.0
Gemini-3-Flash-Preview,INTJ,Extraversion,4,-0.2533938986523937,0.9853500332647537,0.5,0.25716130318971564
Gemini-3-Flash-Preview,INTJ,Neuroticism,3,-0.09530608753246068,0.28171196002676385,0.0,0.33831040586067485
Gemini-3-Flash-Preview,INTJ,Agreeableness_vs_Antagonism,4,-1.3055820744202173,1.3055820744202173,1.0,1.0
Gemini-3-Flash-Preview,INTJ,Conscientiousness_vs_Disinhibition,4,-0.045929260884939205,0.5001460125171506,0.3333333333333333,0.0918317046131888
Gemini-3-Flash-Preview,ISTP,Extraversion,4,-0.3820631775141622,0.7218999542984722,0.5,0.5292467124276846
Gemini-3-Flash-Preview,ISTP,Neuroticism,3,0.05002927618848128,0.09663074431205708,0.0,0.5177366328351761
Gemini-3-Flash-Preview,ISTP,Agreeableness_vs_Antagonism,4,-1.0720756454737348,1.0720756454737348,1.0,1.0
Gemini-3-Flash-Preview,ISTP,Conscientiousness_vs_Disinhibition,4,-1.2546155115313913,1.2546155115313913,1.0,1.0
Gemini-3-Flash-Preview,ISFP,Extraversion,4,-0.6243281358606565,0.6243281358606565,1.0,1.0
Gemini-3-Flash-Preview,ISFP,Neuroticism,3,2.3517976314976745,2.3517976314976745,1.0,1.0
Gemini-3-Flash-Preview,ISFP,Agreeableness_vs_Antagonism,4,0.670761665703002,0.670761665703002,1.0,1.0
Gemini-3-Flash-Preview,ISFP,Conscientiousness_vs_Disinhibition,4,-0.645199781009374,0.7469543573091345,0.3333333333333333,0.8637740374574877
Gemini-3-Flash-Preview,INFP,Extraversion,4,-0.7070083419525077,0.7070083419525077,1.0,1.0
Gemini-3-Flash-Preview,INFP,Neuroticism,3,3.0410102179885725,3.0410102179885725,1.0,1.0
Gemini-3-Flash-Preview,INFP,Agreeableness_vs_Antagonism,4,0.7767022500532625,0.7767022500532625,1.0,1.0
Gemini-3-Flash-Preview,INFP,Conscientiousness_vs_Disinhibition,4,-0.660183341111179,0.7619379174109395,0.3333333333333333,0.8664529301212336
Gemini-3-Flash-Preview,INTP,Extraversion,4,-0.8282972004627398,0.8282972004627398,1.0,1.0
Gemini-3-Flash-Preview,INTP,Neuroticism,3,0.6548392480410155,0.6548392480410155,1.0,1.0
Gemini-3-Flash-Preview,INTP,Agreeableness_vs_Antagonism,4,-0.66345971674534,0.66345971674534,1.0,1.0
Gemini-3-Flash-Preview,INTP,Conscientiousness_vs_Disinhibition,4,-0.9212328704652957,0.9212328704652957,1.0,1.0
Gemini-3-Flash-Preview,ESTP,Extraversion,4,1.7021388780967026,1.7021388780967026,1.0,1.0
Gemini-3-Flash-Preview,ESTP,Neuroticism,3,-0.1070615769611956,0.1070615769611956,1.0,1.0
Gemini-3-Flash-Preview,ESTP,Agreeableness_vs_Antagonism,4,-2.0763373219514576,2.0763373219514576,1.0,1.0
Gemini-3-Flash-Preview,ESTP,Conscientiousness_vs_Disinhibition,4,-2.1504656854582027,2.1504656854582027,1.0,1.0
Gemini-3-Flash-Preview,ESFP,Extraversion,4,1.6944456990711967,1.6944456990711967,1.0,1.0
Gemini-3-Flash-Preview,ESFP,Neuroticism,3,0.5476635177087755,0.5476635177087755,1.0,1.0
Gemini-3-Flash-Preview,ESFP,Agreeableness_vs_Antagonism,4,0.15477518043630478,1.2204978133766837,0.3333333333333333,0.12681315668079474
Gemini-3-Flash-Preview,ESFP,Conscientiousness_vs_Disinhibition,4,-1.5728993184266022,1.5728993184266022,1.0,1.0
Gemini-3-Flash-Preview,ENFP,Extraversion,4,1.4983860201571715,1.4983860201571715,1.0,1.0
Gemini-3-Flash-Preview,ENFP,Neuroticism,3,1.4708181905994173,1.4708181905994173,1.0,1.0
Gemini-3-Flash-Preview,ENFP,Agreeableness_vs_Antagonism,4,0.4503909983031391,1.1997584432131518,0.3333333333333333,0.37540139921576
Gemini-3-Flash-Preview,ENFP,Conscientiousness_vs_Disinhibition,4,-1.5523085097715303,1.5523085097715303,1.0,1.0
Gemini-3-Flash-Preview,ENTP,Extraversion,4,1.4692238027885307,1.4692238027885307,1.0,1.0
Gemini-3-Flash-Preview,ENTP,Neuroticism,3,0.22490494620708965,0.2715064143306654,0.3333333333333333,0.8283596052842411
Gemini-3-Flash-Preview,ENTP,Agreeableness_vs_Antagonism,4,-2.015359752823664,2.015359752823664,1.0,1.0
Gemini-3-Flash-Preview,ENTP,Conscientiousness_vs_Disinhibition,4,-2.542489517352688,2.542489517352688,1.0,1.0
Gemini-3-Flash-Preview,ESTJ,Extraversion,4,1.275675278530691,1.275675278530691,1.0,1.0
Gemini-3-Flash-Preview,ESTJ,Neuroticism,3,-0.3118054738771028,0.3584069420006786,0.0,0.8699761007322019
Gemini-3-Flash-Preview,ESTJ,Agreeableness_vs_Antagonism,4,-1.0688654173445924,1.1286297613830611,0.5,0.9470469891160486
Gemini-3-Flash-Preview,ESTJ,Conscientiousness_vs_Disinhibition,4,0.315192828962056,0.7140757744323347,0.3333333333333333,0.44139969488899594
Gemini-3-Flash-Preview,ESFJ,Extraversion,4,1.5481366817482822,1.5481366817482822,1.0,1.0
Gemini-3-Flash-Preview,ESFJ,Neuroticism,3,0.7919156020914202,0.7919156020914202,1.0,1.0
Gemini-3-Flash-Preview,ESFJ,Agreeableness_vs_Antagonism,4,0.6436222835624412,0.6436222835624412,1.0,1.0
Gemini-3-Flash-Preview,ESFJ,Conscientiousness_vs_Disinhibition,4,0.5668083452259294,0.5668083452259294,1.0,1.0
Gemini-3-Flash-Preview,ENFJ,Extraversion,4,1.6232202608260449,1.6232202608260449,1.0,1.0
Gemini-3-Flash-Preview,ENFJ,Neuroticism,3,0.8249540800336063,0.8877904212934772,0.3333333333333333,0.92922164989309
Gemini-3-Flash-Preview,ENFJ,Agreeableness_vs_Antagonism,4,0.9478605308113524,0.9478605308113524,1.0,1.0
Gemini-3-Flash-Preview,ENFJ,Conscientiousness_vs_Disinhibition,4,0.29396853025939296,0.6680753525425916,0.5,0.44002301408156147
Gemini-3-Flash-Preview,ENTJ,Extraversion,4,1.353119666120946,1.353119666120946,1.0,1.0
Gemini-3-Flash-Preview,ENTJ,Neuroticism,3,-0.42124328326054933,0.42124328326054933,1.0,1.0
Gemini-3-Flash-Preview,ENTJ,Agreeableness_vs_Antagonism,4,-1.8086529258297261,1.8086529258297261,1.0,1.0
Gemini-3-Flash-Preview,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.23483957552643986,0.7193374439341318,0.3333333333333333,0.3264664970616261
Gemini-3.1-Flash-Lite,ISTJ,Extraversion,4,-0.3327330636908116,1.1169717793469116,0.5,0.2978885141443405
Gemini-3.1-Flash-Lite,ISTJ,Neuroticism,3,-0.7329230844551325,0.7329230844551325,,1.0
Gemini-3.1-Flash-Lite,ISTJ,Agreeableness_vs_Antagonism,4,0.7064045656629525,0.7064045656629525,1.0,1.0
Gemini-3.1-Flash-Lite,ISTJ,Conscientiousness_vs_Disinhibition,4,1.119254252830658,1.119254252830658,1.0,1.0
Gemini-3.1-Flash-Lite,ISFJ,Extraversion,4,-0.1908304644122043,0.4522433696309043,0.5,0.42196409550006103
Gemini-3.1-Flash-Lite,ISFJ,Neuroticism,3,0.7719585859409408,1.5466050009926278,0.3333333333333333,0.499131055082254
Gemini-3.1-Flash-Lite,ISFJ,Agreeableness_vs_Antagonism,4,1.1672749846082375,1.1672749846082375,1.0,1.0
Gemini-3.1-Flash-Lite,ISFJ,Conscientiousness_vs_Disinhibition,4,1.2115400144683148,1.2115400144683148,1.0,1.0
Gemini-3.1-Flash-Lite,INFJ,Extraversion,4,-0.5420453748968495,0.6727518275061994,0.5,0.805713716016408
Gemini-3.1-Flash-Lite,INFJ,Neuroticism,3,1.5507086360870577,2.115858689378335,0.3333333333333333,0.7328980162388229
Gemini-3.1-Flash-Lite,INFJ,Agreeableness_vs_Antagonism,4,1.1987166731914138,1.1987166731914138,1.0,1.0
Gemini-3.1-Flash-Lite,INFJ,Conscientiousness_vs_Disinhibition,4,1.0638467422216658,1.0638467422216658,1.0,1.0
Gemini-3.1-Flash-Lite,INTJ,Extraversion,4,-0.4595813754675504,0.9824071859049504,0.5,0.4678114961508595
Gemini-3.1-Flash-Lite,INTJ,Neuroticism,3,-0.8425985583656068,1.1819190657536847,0.3333333333333333,0.7129071547960009
Gemini-3.1-Flash-Lite,INTJ,Agreeableness_vs_Antagonism,4,-0.5430656631943797,1.2099148421920718,0.5,0.44884618673697446
Gemini-3.1-Flash-Lite,INTJ,Conscientiousness_vs_Disinhibition,4,0.5860711321607981,0.635952041798558,0.3333333333333333,0.9215649823268277
Gemini-3.1-Flash-Lite,ISTP,Extraversion,4,-0.4013069278321998,0.7672849951383797,0.5,0.5230219936202769
Gemini-3.1-Flash-Lite,ISTP,Neuroticism,3,-0.7918058298287706,0.7918058298287706,1.0,1.0
Gemini-3.1-Flash-Lite,ISTP,Agreeableness_vs_Antagonism,4,-0.41127610273937604,0.41127610273937604,1.0,1.0
Gemini-3.1-Flash-Lite,ISTP,Conscientiousness_vs_Disinhibition,4,-0.5116977861477268,0.5116977861477268,1.0,1.0
Gemini-3.1-Flash-Lite,ISFP,Extraversion,4,-0.7920266149085662,0.7920266149085662,1.0,1.0
Gemini-3.1-Flash-Lite,ISFP,Neuroticism,3,1.7855310046959456,1.7855310046959456,1.0,1.0
Gemini-3.1-Flash-Lite,ISFP,Agreeableness_vs_Antagonism,4,1.313458256364318,1.313458256364318,1.0,1.0
Gemini-3.1-Flash-Lite,ISFP,Conscientiousness_vs_Disinhibition,4,0.2141219841275498,0.9394720254110628,0.3333333333333333,0.2279173603214651
Gemini-3.1-Flash-Lite,INFP,Extraversion,4,-0.778534673314285,0.778534673314285,1.0,1.0
Gemini-3.1-Flash-Lite,INFP,Neuroticism,3,1.9897491137905259,1.9897491137905259,1.0,1.0
Gemini-3.1-Flash-Lite,INFP,Agreeableness_vs_Antagonism,4,1.3732061136396858,1.3732061136396858,1.0,1.0
Gemini-3.1-Flash-Lite,INFP,Conscientiousness_vs_Disinhibition,4,-0.1532287863195132,1.265082142480549,0.5,0.12112161034781908
Gemini-3.1-Flash-Lite,INTP,Extraversion,4,-0.9079005340409836,0.9079005340409836,1.0,1.0
Gemini-3.1-Flash-Lite,INTP,Neuroticism,3,-0.009296046212667886,0.7549195361898806,0.0,0.0123139563450504
Gemini-3.1-Flash-Lite,INTP,Agreeableness_vs_Antagonism,4,0.151538291774308,0.7550356626565583,0.3333333333333333,0.20070348894663795
Gemini-3.1-Flash-Lite,INTP,Conscientiousness_vs_Disinhibition,4,-0.42220212326451295,1.2142106827047148,0.5,0.3477173519211976
Gemini-3.1-Flash-Lite,ESTP,Extraversion,4,1.5709384283478907,1.5709384283478907,1.0,1.0
Gemini-3.1-Flash-Lite,ESTP,Neuroticism,3,-0.8180085841341368,0.8180085841341368,1.0,1.0
Gemini-3.1-Flash-Lite,ESTP,Agreeableness_vs_Antagonism,4,-1.3101189566080609,1.3101189566080609,1.0,1.0
Gemini-3.1-Flash-Lite,ESTP,Conscientiousness_vs_Disinhibition,4,-1.3551501168026232,1.3551501168026232,1.0,1.0
Gemini-3.1-Flash-Lite,ESFP,Extraversion,4,1.482482562326981,1.482482562326981,1.0,1.0
Gemini-3.1-Flash-Lite,ESFP,Neuroticism,3,-0.21568899807489786,0.8941264612569398,0.0,0.2412287382387586
Gemini-3.1-Flash-Lite,ESFP,Agreeableness_vs_Antagonism,4,0.7598365729523461,1.065344292927451,0.5,0.7132309977128589
Gemini-3.1-Flash-Lite,ESFP,Conscientiousness_vs_Disinhibition,4,-0.8260492028677797,1.2843202743580293,0.5,0.643180069146446
Gemini-3.1-Flash-Lite,ENFP,Extraversion,4,1.3402247898595137,1.3402247898595137,1.0,1.0
Gemini-3.1-Flash-Lite,ENFP,Neuroticism,3,0.9336687040142456,1.6350479451569229,0.3333333333333333,0.571034449955923
Gemini-3.1-Flash-Lite,ENFP,Agreeableness_vs_Antagonism,4,0.9511037331258498,1.027480663119626,0.5,0.9256658224964727
Gemini-3.1-Flash-Lite,ENFP,Conscientiousness_vs_Disinhibition,4,-0.80321030772893,1.3727480684325708,0.5,0.5851112277623165
Gemini-3.1-Flash-Lite,ENTP,Extraversion,4,1.2569536456812516,1.2569536456812516,1.0,1.0
Gemini-3.1-Flash-Lite,ENTP,Neuroticism,3,-0.41271205071558237,0.7520325581036603,0.3333333333333333,0.5487954560854187
Gemini-3.1-Flash-Lite,ENTP,Agreeableness_vs_Antagonism,4,-0.9769240706650004,1.0764715762523154,0.5,0.9075242600144773
Gemini-3.1-Flash-Lite,ENTP,Conscientiousness_vs_Disinhibition,4,-1.6600866103146283,1.6600866103146283,1.0,1.0
Gemini-3.1-Flash-Lite,ESTJ,Extraversion,4,0.9668217508386692,0.9668217508386692,1.0,1.0
